,Attraction,Category,type,type2,Category_Map,Good_Point,Selected_People,Participants
2310,교보문고,관광,culture,culture,시설 및 편의성,원하는 책을 찾기 쉬워요,6388.0,"23,013"
2311,교보문고,관광,culture,culture,시설 및 편의성,책 읽기 쾌적해요,6018.0,"23,013"
2312,교보문고,관광,culture,culture,쇼핑 관련,독특한 책이 많아요,3142.0,"23,013"
2313,교보문고,관광,culture,culture,경관 및 사진,카페 같은 분위기에요,1743.0,"23,013"
2314,교보문고,관광,culture,culture,쇼핑 관련,매장이 넓어요,1033.0,"23,013"
2315,교보문고,관광,culture,culture,경관 및 사진,아늑해요,142.0,"23,013"
2316,교보문고,관광,culture,culture,경관 및 사진,인테리어가 멋져요,137.0,"23,013"
2317,교보문고,관광,culture,culture,시설 및 편의성,주차하기 편해요,89.0,"23,013"
2318,교보문고,관광,culture,culture,활동 및 즐길거리,컨셉이 독특해요,27.0,"23,013"
2319,잠원한강공원,관광,experience,experience,경관 및 사진,뷰가 좋아요,66.0,81
2320,잠원한강공원,관광,experience,experience,활동 및 즐길거리,산책로가 잘 되어있어요,36.0,81
2321,잠원한강공원,관광,experience,experience,시설 및 편의성,관리가 잘 되어있어요,28.0,81
2322,잠원한강공원,관광,experience,experience,시설 및 편의성,주차하기 편해요,16.0,81
2323,잠원한강공원,관광,experience,experience,시설 및 편의성,방문객이 많아요,14.0,81
2324,잠원한강공원,관광,experience,experience,경관 및 사진,사진이 잘 나와요,13.0,81
2325,잠원한강공원,관광,experience,experience,활동 및 즐길거리,볼거리가 많아요,9.0,81
2326,잠원한강공원,관광,experience,experience,기타,붐비지 않아요,9.0,81
2327,잠원한강공원,관광,experience,experience,경관 및 사진,자연 경관이 좋아요,8.0,81
2328,잠원한강공원,관광,experience,experience,시설 및 편의성,반려동물과 가기 좋아요,7.0,81
2329,잠원한강공원,관광,experience,experience,시설 및 편의성,편의시설이 잘 되어있어요,6.0,81
2330,잠원한강공원,관광,experience,experience,시설 및 편의성,규모가 커요,5.0,81
2331,잠원한강공원,관광,experience,experience,시설 및 편의성,조용히 쉬기 좋아요,4.0,81
2332,잠원한강공원,관광,experience,experience,활동 및 즐길거리,먹거리가 풍부해요,2.0,81
2333,잠원한강공원,관광,experience,experience,활동 및 즐길거리,피크닉하기 좋아요,2.0,81
2334,잠원한강공원,관광,experience,experience,가격 및 가치,가격이 합리적이에요,2.0,81
2335,잠원한강공원,관광,experience,experience,활동 및 즐길거리,아이와 가기 좋아요,1.0,81
2336,잠원한강공원,관광,experience,experience,시설 및 편의성,근처에 갈 곳이 많아요,1.0,81
2337,잠원한강공원,관광,experience,experience,활동 및 즐길거리,체험 프로그램이 다양해요,1.0,81
2338,잠원한강공원,관광,experience,experience,시설 및 편의성,화장실이 깨끗해요,1.0,81
2339,풋볼 팬타지움,관광,experience,experience,서비스,유익해요,7.0,18
2340,풋볼 팬타지움,관광,experience,experience,활동 및 즐길거리,전시 테마가 재밌어요,5.0,18
2341,풋볼 팬타지움,관광,experience,experience,활동 및 즐길거리,아이와 가기 좋아요,5.0,18
2342,풋볼 팬타지움,관광,experience,experience,시설 및 편의성,주차하기 편해요,5.0,18
2343,풋볼 팬타지움,관광,experience,experience,활동 및 즐길거리,체험 프로그램이 다양해요,5.0,18
2344,풋볼 팬타지움,관광,experience,experience,시설 및 편의성,전시 구성이 알차요,3.0,18
2345,풋볼 팬타지움,관광,experience,experience,활동 및 즐길거리,컨셉이 독특해요,2.0,18
2346,풋볼 팬타지움,관광,experience,experience,서비스,설명이 잘 되어있어요,2.0,18
2347,풋볼 팬타지움,관광,experience,experience,가격 및 가치,가격이 합리적이에요,2.0,18
2348,풋볼 팬타지움,관광,experience,experience,경관 및 사진,사진이 잘 나와요,1.0,18
2349,풋볼 팬타지움,관광,experience,experience,경관 및 사진,뷰가 좋아요,1.0,18
2350,달맞이봉공원,관광,nature,theme,경관 및 사진,뷰가 좋아요,9.0,13
2351,달맞이봉공원,관광,nature,theme,활동 및 즐길거리,산책로가 잘 되어있어요,7.0,13
2352,달맞이봉공원,관광,nature,theme,경관 및 사진,사진이 잘 나와요,5.0,13
2353,달맞이봉공원,관광,nature,theme,기타,붐비지 않아요,4.0,13
2354,달맞이봉공원,관광,nature,theme,시설 및 편의성,관리가 잘 되어있어요,3.0,13
2355,달맞이봉공원,관광,nature,theme,활동 및 즐길거리,볼거리가 많아요,2.0,13
2356,달맞이봉공원,관광,nature,theme,경관 및 사진,자연 경관이 좋아요,2.0,13
2357,달맞이봉공원,관광,nature,theme,시설 및 편의성,조용히 쉬기 좋아요,1.0,13
2358,달맞이봉공원,관광,nature,theme,시설 및 편의성,반려동물과 가기 좋아요,1.0,13
2359,달맞이봉공원,관광,nature,theme,시설 및 편의성,대중교통이 편해요,1.0,13
2360,아이파크몰 용산점,관광,shop_etc,shop_etc,쇼핑 관련,종류가 다양해요,2545.0,"5,539"
2361,아이파크몰 용산점,관광,shop_etc,shop_etc,서비스,친절해요,1852.0,"5,539"
2362,아이파크몰 용산점,관광,shop_etc,shop_etc,가격 및 가치,가성비가 좋아요,1784.0,"5,539"
2363,아이파크몰 용산점,관광,shop_etc,shop_etc,가격 및 가치,품질이 좋아요,1333.0,"5,539"
2364,아이파크몰 용산점,관광,shop_etc,shop_etc,쇼핑 관련,매장이 넓어요,1307.0,"5,539"
2365,아이파크몰 용산점,관광,shop_etc,shop_etc,쇼핑 관련,특색 있는 제품이 많아요,941.0,"5,539"
2366,아이파크몰 용산점,관광,shop_etc,shop_etc,시설 및 편의성,시설이 깔끔해요,867.0,"5,539"
2367,아이파크몰 용산점,관광,shop_etc,shop_etc,시설 및 편의성,주차하기 편해요,865.0,"5,539"
2368,아이파크몰 용산점,관광,shop_etc,shop_etc,시설 및 편의성,분위기가 편안해요,538.0,"5,539"
2369,아이파크몰 용산점,관광,shop_etc,shop_etc,가격 및 가치,비싼 만큼 가치있어요,314.0,"5,539"
2370,아이파크몰 용산점,관광,shop_etc,shop_etc,경관 및 사진,트렌디해요,94.0,"5,539"
2371,아이파크몰 용산점,관광,shop_etc,shop_etc,경관 및 사진,아기자기해요,43.0,"5,539"
