,tourist_spot,good_point,selected_people
1812,코코넛박스,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
11"
1813,코코넛박스,"""야외 공간이 멋져요""","이 키워드를 선택한 인원
11"
1814,코코넛박스,"""파티하기 좋아요""","이 키워드를 선택한 인원
5"
1815,코코넛박스,"""차가 맛있어요""","이 키워드를 선택한 인원
5"
1816,코코넛박스,"""재료가 신선해요""","이 키워드를 선택한 인원
4"
1817,코코넛박스,"""술이 다양해요""","이 키워드를 선택한 인원
2"
1818,코코넛박스,"""주문제작을 잘해줘요""","이 키워드를 선택한 인원
2"
1819,코코넛박스,"""양이 많아요""","이 키워드를 선택한 인원
1"
1820,코코넛박스,"""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
1"
1821,코트야드 메리어트 서울 남대문,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
41"
1822,코트야드 메리어트 서울 남대문,"""친절해요""","이 키워드를 선택한 인원
41"
1823,코트야드 메리어트 서울 남대문,"""깨끗해요""","이 키워드를 선택한 인원
34"
1824,코트야드 메리어트 서울 남대문,"""침구가 좋아요""","이 키워드를 선택한 인원
33"
1825,코트야드 메리어트 서울 남대문,"""조식이 맛있어요""","이 키워드를 선택한 인원
31"
1826,코트야드 메리어트 서울 남대문,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
29"
1827,코트야드 메리어트 서울 남대문,"""뷰가 좋아요""","이 키워드를 선택한 인원
21"
1828,코트야드 메리어트 서울 남대문,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
11"
1829,코트야드 메리어트 서울 남대문,"""대중교통이 편해요""","이 키워드를 선택한 인원
10"
1830,코트야드 메리어트 서울 남대문,"""방음이 잘돼요""","이 키워드를 선택한 인원
8"
1831,코트야드 메리어트 서울 남대문,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
4"
1832,코트야드 메리어트 서울 남대문,"""주차하기 편해요""","이 키워드를 선택한 인원
4"
1833,코트야드 메리어트 서울 남대문,"""인테리어가 멋져요""","이 키워드를 선택한 인원
3"
1834,코트야드 메리어트 서울 남대문,"""사진이 잘 나와요""","이 키워드를 선택한 인원
2"
1835,코트야드 메리어트 서울 남대문,"""수영장이 잘 되어있어요""","이 키워드를 선택한 인원
2"
1836,코트야드 메리어트 서울 남대문,"""가성비가 좋아요""","이 키워드를 선택한 인원
1"
1837,동방명주 충무로점,"""음식이 맛있어요""","이 키워드를 선택한 인원
551"
1838,동방명주 충무로점,"""양이 많아요""","이 키워드를 선택한 인원
213"
1839,동방명주 충무로점,"""친절해요""","이 키워드를 선택한 인원
131"
1840,동방명주 충무로점,"""재료가 신선해요""","이 키워드를 선택한 인원
122"
1841,동방명주 충무로점,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
122"
1842,동방명주 충무로점,"""매장이 넓어요""","이 키워드를 선택한 인원
113"
1843,동방명주 충무로점,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
80"
1844,동방명주 충무로점,"""가성비가 좋아요""","이 키워드를 선택한 인원
65"
1845,동방명주 충무로점,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
59"
1846,동방명주 충무로점,"""매장이 청결해요""","이 키워드를 선택한 인원
57"
1847,동방명주 충무로점,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
20"
1848,동방명주 충무로점,"""인테리어가 멋져요""","이 키워드를 선택한 인원
16"
1849,동방명주 충무로점,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
6"
1850,동방명주 충무로점,"""뷰가 좋아요""","이 키워드를 선택한 인원
4"
1851,동방명주 충무로점,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
2"
1852,동방명주 충무로점,"""주차하기 편해요""","이 키워드를 선택한 인원
2"
1853,동방명주 충무로점,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
2"
1854,동방명주 충무로점,"""현지 맛에 가까워요""","이 키워드를 선택한 인원
1"
1855,동방명주 충무로점,"""건강한 맛이에요""","이 키워드를 선택한 인원
1"
1856,프레이저 플레이스 센트럴 서울,"""친절해요""","이 키워드를 선택한 인원
75"
1857,프레이저 플레이스 센트럴 서울,"""깨끗해요""","이 키워드를 선택한 인원
69"
1858,프레이저 플레이스 센트럴 서울,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
68"
1859,프레이저 플레이스 센트럴 서울,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
55"
1860,프레이저 플레이스 센트럴 서울,"""침구가 좋아요""","이 키워드를 선택한 인원
41"
1861,프레이저 플레이스 센트럴 서울,"""뷰가 좋아요""","이 키워드를 선택한 인원
38"
1862,프레이저 플레이스 센트럴 서울,"""주차하기 편해요""","이 키워드를 선택한 인원
21"
1863,프레이저 플레이스 센트럴 서울,"""인테리어가 멋져요""","이 키워드를 선택한 인원
18"
1864,프레이저 플레이스 센트럴 서울,"""조식이 맛있어요""","이 키워드를 선택한 인원
16"
1865,프레이저 플레이스 센트럴 서울,"""대중교통이 편해요""","이 키워드를 선택한 인원
15"
1866,프레이저 플레이스 센트럴 서울,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
15"
1867,프레이저 플레이스 센트럴 서울,"""수영장이 잘 되어있어요""","이 키워드를 선택한 인원
14"
1868,프레이저 플레이스 센트럴 서울,"""즐길 거리가 많아요""","이 키워드를 선택한 인원
12"
1869,프레이저 플레이스 센트럴 서울,"""방음이 잘돼요""","이 키워드를 선택한 인원
12"
1870,프레이저 플레이스 센트럴 서울,"""사진이 잘 나와요""","이 키워드를 선택한 인원
5"
1871,한국전통관광명품점,"""종류가 다양해요""","이 키워드를 선택한 인원
34"
1872,한국전통관광명품점,"""친절해요""","이 키워드를 선택한 인원
31"
1873,한국전통관광명품점,"""특색 있는 제품이 많아요""","이 키워드를 선택한 인원
25"
1874,한국전통관광명품점,"""가성비가 좋아요""","이 키워드를 선택한 인원
19"
1875,한국전통관광명품점,"""품질이 좋아요""","이 키워드를 선택한 인원
13"
1876,한국전통관광명품점,"""분위기가 편안해요""","이 키워드를 선택한 인원
9"
1877,한국전통관광명품점,"""매장이 넓어요""","이 키워드를 선택한 인원
8"
1878,한국전통관광명품점,"""시설이 깔끔해요""","이 키워드를 선택한 인원
7"
1879,한국전통관광명품점,"""독특한 디자인이 많아요""","이 키워드를 선택한 인원
1"
1880,한국전통관광명품점,"""주차하기 편해요""","이 키워드를 선택한 인원
1"
1881,한국전통관광명품점,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
1"
1882,망우 역사 문화공원,"""뷰가 좋아요""","이 키워드를 선택한 인원
34"
1883,망우 역사 문화공원,"""산책로가 잘 되어있어요""","이 키워드를 선택한 인원
21"
1884,망우 역사 문화공원,"""볼거리가 많아요""","이 키워드를 선택한 인원
10"
1885,망우 역사 문화공원,"""관리가 잘 되어있어요""","이 키워드를 선택한 인원
8"
1886,망우 역사 문화공원,"""주차하기 편해요""","이 키워드를 선택한 인원
8"
1887,망우 역사 문화공원,"""자연 경관이 좋아요""","이 키워드를 선택한 인원
7"
1888,망우 역사 문화공원,"""사진이 잘 나와요""","이 키워드를 선택한 인원
6"
1889,망우 역사 문화공원,"""방문객이 많아요""","이 키워드를 선택한 인원
4"
1890,망우 역사 문화공원,"""붐비지 않아요""","이 키워드를 선택한 인원
3"
1891,망우 역사 문화공원,"""유익해요""","이 키워드를 선택한 인원
2"
1892,망우 역사 문화공원,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
1"
1893,망우 역사 문화공원,"""체험 프로그램이 다양해요""","이 키워드를 선택한 인원
1"
1894,망우 역사 문화공원,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
1"
1895,아름다운 차박물관,"""공간이 넓어요""","이 키워드를 선택한 인원
106"
1896,아름다운 차박물관,"""사진이 잘 나와요""","이 키워드를 선택한 인원
85"
1897,아름다운 차박물관,"""유익해요""","이 키워드를 선택한 인원
65"
1898,아름다운 차박물관,"""가격이 합리적이에요""","이 키워드를 선택한 인원
51"
1899,아름다운 차박물관,"""전시 구성이 알차요""","이 키워드를 선택한 인원
42"
1900,아름다운 차박물관,"""설명이 잘 되어있어요""","이 키워드를 선택한 인원
42"
1901,아름다운 차박물관,"""전시 테마가 재밌어요""","이 키워드를 선택한 인원
40"
1902,아름다운 차박물관,"""체험 프로그램이 다양해요""","이 키워드를 선택한 인원
15"
1903,아름다운 차박물관,"""컨셉이 독특해요""","이 키워드를 선택한 인원
13"
1904,아름다운 차박물관,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
9"
1905,아름다운 차박물관,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
8"
1906,아름다운 차박물관,"""주차하기 편해요""","이 키워드를 선택한 인원
7"
1907,아름다운 차박물관,"""뷰가 좋아요""","이 키워드를 선택한 인원
4"
1908,아름다운 차박물관,"""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
1"
1909,수성동계곡,"""뷰가 좋아요""","이 키워드를 선택한 인원
17"
1910,수성동계곡,"""사진이 잘 나와요""","이 키워드를 선택한 인원
10"
1911,수성동계곡,"""경관이 독특해요""","이 키워드를 선택한 인원
8"
1912,수성동계곡,"""대중교통이 편해요""","이 키워드를 선택한 인원
7"
1913,수성동계곡,"""붐비지 않아요""","이 키워드를 선택한 인원
7"
1914,수성동계곡,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
6"
1915,수성동계곡,"""근처에 갈 곳이 많아요""","이 키워드를 선택한 인원
4"
1916,수성동계곡,"""산책로가 잘 되어있어요""","이 키워드를 선택한 인원
4"
1917,수성동계곡,"""관리가 잘 되어있어요""","이 키워드를 선택한 인원
3"
1918,수성동계곡,"""볼거리가 많아요""","이 키워드를 선택한 인원
2"
1919,수성동계곡,"""피크닉하기 좋아요""","이 키워드를 선택한 인원
2"
1920,남평화상가,"""주차하기 편해요""","이 키워드를 선택한 인원
105"
1921,남평화상가,"""친절해요""","이 키워드를 선택한 인원
78"
1922,남평화상가,"""특색 있는 제품이 많아요""","이 키워드를 선택한 인원
47"
1923,남평화상가,"""볼거리가 많아요""","이 키워드를 선택한 인원
38"
1924,남평화상가,"""종류가 다양해요""","이 키워드를 선택한 인원
29"
1925,남평화상가,"""품질이 좋아요""","이 키워드를 선택한 인원
28"
1926,남평화상가,"""가성비가 좋아요""","이 키워드를 선택한 인원
27"
1927,남평화상가,"""시설이 깔끔해요""","이 키워드를 선택한 인원
23"
1928,남평화상가,"""분위기가 편안해요""","이 키워드를 선택한 인원
20"
1929,남평화상가,"""매장이 넓어요""","이 키워드를 선택한 인원
18"
1930,남평화상가,"""트렌디해요""","이 키워드를 선택한 인원
17"
1931,남평화상가,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
8"
1932,남평화상가,"""컨셉이 독특해요""","이 키워드를 선택한 인원
7"
1933,남평화상가,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
7"
1934,남평화상가,"""먹거리가 풍부해요""","이 키워드를 선택한 인원
4"
1935,남평화상가,"""야시장이 잘 되어있어요""","이 키워드를 선택한 인원
3"
1936,소선재,"""음식이 맛있어요""","이 키워드를 선택한 인원
205"
1937,소선재,"""친절해요""","이 키워드를 선택한 인원
86"
1938,소선재,"""재료가 신선해요""","이 키워드를 선택한 인원
73"
1939,소선재,"""인테리어가 멋져요""","이 키워드를 선택한 인원
44"
1940,소선재,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
42"
1941,소선재,"""매장이 청결해요""","이 키워드를 선택한 인원
38"
1942,소선재,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
31"
1943,소선재,"""가성비가 좋아요""","이 키워드를 선택한 인원
17"
1944,소선재,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
16"
1945,소선재,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
14"
1946,소선재,"""양이 많아요""","이 키워드를 선택한 인원
12"
1947,소선재,"""뷰가 좋아요""","이 키워드를 선택한 인원
11"
1948,소선재,"""매장이 넓어요""","이 키워드를 선택한 인원
10"
1949,소선재,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
6"
1950,소선재,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
4"
1951,소선재,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
2"
1952,소선재,"""건강한 맛이에요""","이 키워드를 선택한 인원
2"
1953,소선재,"""차분한 분위기에요""","이 키워드를 선택한 인원
1"
1954,소선재,"""아늑해요""","이 키워드를 선택한 인원
1"
1955,소선재,"""주차하기 편해요""","이 키워드를 선택한 인원
1"
