,tourist_spot,spot_arrtribute,good_point,selected_people
1099,학림다방,카페,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
1"
1100,학림다방,카페,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
1"
1126,학림다방,카페,"""주차하기 편해요""","이 키워드를 선택한 인원
1"
1127,학림다방,카페,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
1"
1128,학림다방,카페,"""건강한 맛이에요""","이 키워드를 선택한 인원
1"
1129,마지,사찰음식,"""음식이 맛있어요""","이 키워드를 선택한 인원
126"
1130,마지,사찰음식,"""재료가 신선해요""","이 키워드를 선택한 인원
96"
1131,마지,사찰음식,"""친절해요""","이 키워드를 선택한 인원
87"
1132,마지,사찰음식,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
84"
1133,마지,사찰음식,"""인테리어가 멋져요""","이 키워드를 선택한 인원
32"
1134,마지,사찰음식,"""매장이 청결해요""","이 키워드를 선택한 인원
23"
1135,마지,사찰음식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
16"
1136,마지,사찰음식,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
15"
1137,마지,사찰음식,"""건강한 맛이에요""","이 키워드를 선택한 인원
14"
1138,마지,사찰음식,"""가성비가 좋아요""","이 키워드를 선택한 인원
13"
1149,마지,사찰음식,"""양이 많아요""","이 키워드를 선택한 인원
12"
1150,마지,사찰음식,"""매장이 넓어요""","이 키워드를 선택한 인원
12"
1151,마지,사찰음식,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
11"
1152,마지,사찰음식,"""뷰가 좋아요""","이 키워드를 선택한 인원
9"
1153,마지,사찰음식,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
6"
1169,마지,사찰음식,"""차분한 분위기에요""","이 키워드를 선택한 인원
5"
1170,마지,사찰음식,"""아늑해요""","이 키워드를 선택한 인원
3"
1171,마지,사찰음식,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
2"
1172,마지,사찰음식,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
2"
1173,마지,사찰음식,"""대화하기 좋아요""","이 키워드를 선택한 인원
2"
1194,마지,사찰음식,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
1"
1195,마지,사찰음식,"""야외 공간이 멋져요""","이 키워드를 선택한 인원
1"
1196,마지,사찰음식,"""주차하기 편해요""","이 키워드를 선택한 인원
1"
1197,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""음식이 맛있어요""","이 키워드를 선택한 인원
439"
1198,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""친절해요""","이 키워드를 선택한 인원
226"
1199,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""매장이 넓어요""","이 키워드를 선택한 인원
178"
1200,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
156"
1201,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""재료가 신선해요""","이 키워드를 선택한 인원
122"
1202,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""매장이 청결해요""","이 키워드를 선택한 인원
113"
1203,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""단체모임 하기 좋아요""","이 키워드를 선택한 인원
96"
1204,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""고기 질이 좋아요""","이 키워드를 선택한 인원
92"
1205,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""양이 많아요""","이 키워드를 선택한 인원
67"
1206,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""직접 잘 구워줘요""","이 키워드를 선택한 인원
58"
1217,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""가성비가 좋아요""","이 키워드를 선택한 인원
57"
1218,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
54"
1219,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""주차하기 편해요""","이 키워드를 선택한 인원
51"
1220,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""인테리어가 멋져요""","이 키워드를 선택한 인원
30"
1221,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""화장실이 깨끗해요""","이 키워드를 선택한 인원
18"
1237,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""잡내가 적어요""","이 키워드를 선택한 인원
4"
1238,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""반찬이 잘 나와요""","이 키워드를 선택한 인원
4"
1239,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
3"
1240,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""뷰가 좋아요""","이 키워드를 선택한 인원
3"
1241,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""컨셉이 독특해요""","이 키워드를 선택한 인원
2"
1262,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""혼밥하기 좋아요""","이 키워드를 선택한 인원
2"
1263,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""아이와 가기 좋아요""","이 키워드를 선택한 인원
2"
1264,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""메뉴 구성이 알차요""","이 키워드를 선택한 인원
2"
1265,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""건강한 맛이에요""","이 키워드를 선택한 인원
2"
1266,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""차분한 분위기에요""","이 키워드를 선택한 인원
1"
1292,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""커피가 맛있어요""","이 키워드를 선택한 인원
1"
1293,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""음식이 빨리 나와요""","이 키워드를 선택한 인원
1"
1294,BK볏짚 우대갈비 장안동본점,"육류,고기요리","""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
1"
1295,풍류사랑,한식,"""음식이 맛있어요""","이 키워드를 선택한 인원
8"
1296,풍류사랑,한식,"""친절해요""","이 키워드를 선택한 인원
5"
1297,풍류사랑,한식,"""양이 많아요""","이 키워드를 선택한 인원
2"
1298,풍류사랑,한식,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
2"
1299,풍류사랑,한식,"""매장이 넓어요""","이 키워드를 선택한 인원
1"
1300,풍류사랑,한식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
1"
1301,풍류사랑,한식,"""매장이 청결해요""","이 키워드를 선택한 인원
1"
1302,풍류사랑,한식,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
1"
1303,풍류사랑,한식,"""뷰가 좋아요""","이 키워드를 선택한 인원
1"
1304,부빙,빙수,"""디저트가 맛있어요""","이 키워드를 선택한 인원
405"
1305,부빙,빙수,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
282"
1306,부빙,빙수,"""친절해요""","이 키워드를 선택한 인원
97"
1307,부빙,빙수,"""매장이 청결해요""","이 키워드를 선택한 인원
72"
1308,부빙,빙수,"""음료가 맛있어요""","이 키워드를 선택한 인원
47"
1309,부빙,빙수,"""대화하기 좋아요""","이 키워드를 선택한 인원
39"
1310,부빙,빙수,"""커피가 맛있어요""","이 키워드를 선택한 인원
33"
1311,부빙,빙수,"""인테리어가 멋져요""","이 키워드를 선택한 인원
21"
1312,부빙,빙수,"""사진이 잘 나와요""","이 키워드를 선택한 인원
19"
1313,부빙,빙수,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
16"
1324,부빙,빙수,"""뷰가 좋아요""","이 키워드를 선택한 인원
15"
1325,부빙,빙수,"""가성비가 좋아요""","이 키워드를 선택한 인원
9"
1326,부빙,빙수,"""좌석이 편해요""","이 키워드를 선택한 인원
7"
1327,부빙,빙수,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
5"
1328,부빙,빙수,"""종류가 다양해요""","이 키워드를 선택한 인원
5"
1344,부빙,빙수,"""아늑해요""","이 키워드를 선택한 인원
4"
1345,부빙,빙수,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
4"
1346,부빙,빙수,"""건강한 맛이에요""","이 키워드를 선택한 인원
4"
1347,부빙,빙수,"""음식이 맛있어요""","이 키워드를 선택한 인원
3"
1348,부빙,빙수,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
2"
1369,부빙,빙수,"""주차하기 편해요""","이 키워드를 선택한 인원
2"
1370,부빙,빙수,"""집중하기 좋아요""","이 키워드를 선택한 인원
2"
1371,부빙,빙수,"""컨셉이 독특해요""","이 키워드를 선택한 인원
1"
1372,오르시아,결혼예물,"""친절해요""","이 키워드를 선택한 인원
694"
1373,오르시아,결혼예물,"""상품이 다양해요""","이 키워드를 선택한 인원
591"
1374,오르시아,결혼예물,"""맞춤 제작을 잘해요""","이 키워드를 선택한 인원
538"
1375,오르시아,결혼예물,"""A/S가 세심해요""","이 키워드를 선택한 인원
502"
1376,오르시아,결혼예물,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
355"
1377,오르시아,결혼예물,"""독특한 디자인이 많아요""","이 키워드를 선택한 인원
314"
1378,오르시아,결혼예물,"""매장이 청결해요""","이 키워드를 선택한 인원
290"
1379,오르시아,결혼예물,"""커플로 맞추기 좋아요""","이 키워드를 선택한 인원
141"
1380,오르시아,결혼예물,"""가성비가 좋아요""","이 키워드를 선택한 인원
141"
1381,오르시아,결혼예물,"""추천을 잘해줘요""","이 키워드를 선택한 인원
122"
1392,오르시아,결혼예물,"""주차하기 편해요""","이 키워드를 선택한 인원
108"
1393,오르시아,결혼예물,"""선물하기 좋아요""","이 키워드를 선택한 인원
93"
1394,오르시아,결혼예물,"""트렌디해요""","이 키워드를 선택한 인원
83"
1395,오르시아,결혼예물,"""분위기가 편안해요""","이 키워드를 선택한 인원
55"
1396,장프리고,바(BAR),"""술이 다양해요""","이 키워드를 선택한 인원
86"
1397,장프리고,바(BAR),"""음식이 맛있어요""","이 키워드를 선택한 인원
66"
1398,장프리고,바(BAR),"""인테리어가 멋져요""","이 키워드를 선택한 인원
65"
1399,장프리고,바(BAR),"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
59"
1400,장프리고,바(BAR),"""친절해요""","이 키워드를 선택한 인원
48"
1401,장프리고,바(BAR),"""대화하기 좋아요""","이 키워드를 선택한 인원
30"
1402,장프리고,바(BAR),"""기본 안주가 좋아요""","이 키워드를 선택한 인원
21"
1403,장프리고,바(BAR),"""음악이 좋아요""","이 키워드를 선택한 인원
10"
1404,장프리고,바(BAR),"""오래 머무르기 좋아요""","이 키워드를 선택한 인원
10"
1405,장프리고,바(BAR),"""화장실이 깨끗해요""","이 키워드를 선택한 인원
10"
1416,장프리고,바(BAR),"""매장이 청결해요""","이 키워드를 선택한 인원
8"
1417,장프리고,바(BAR),"""혼술하기 좋아요""","이 키워드를 선택한 인원
7"
1418,장프리고,바(BAR),"""아늑해요""","이 키워드를 선택한 인원
4"
1419,장프리고,바(BAR),"""가성비가 좋아요""","이 키워드를 선택한 인원
4"
1420,장프리고,바(BAR),"""사진이 잘 나와요""","이 키워드를 선택한 인원
3"
1436,장프리고,바(BAR),"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
3"
1437,장프리고,바(BAR),"""컨셉이 독특해요""","이 키워드를 선택한 인원
2"
1438,장프리고,바(BAR),"""재료가 신선해요""","이 키워드를 선택한 인원
1"
1439,장프리고,바(BAR),"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
1"
1440,우이시장,시장,"""가성비가 좋아요""","이 키워드를 선택한 인원
28"
1441,우이시장,시장,"""친절해요""","이 키워드를 선택한 인원
19"
1442,우이시장,시장,"""시설이 깔끔해요""","이 키워드를 선택한 인원
14"
1443,우이시장,시장,"""종류가 다양해요""","이 키워드를 선택한 인원
11"
1444,우이시장,시장,"""매장이 넓어요""","이 키워드를 선택한 인원
9"
1445,우이시장,시장,"""분위기가 편안해요""","이 키워드를 선택한 인원
7"
1446,우이시장,시장,"""품질이 좋아요""","이 키워드를 선택한 인원
5"
1447,우이시장,시장,"""주차하기 편해요""","이 키워드를 선택한 인원
4"
1448,우이시장,시장,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
2"
1449,우이시장,시장,"""특색 있는 제품이 많아요""","이 키워드를 선택한 인원
2"
1516,메이징에이,중식당,"""음식이 맛있어요""","이 키워드를 선택한 인원
344"
1517,메이징에이,중식당,"""친절해요""","이 키워드를 선택한 인원
151"
1518,메이징에이,중식당,"""인테리어가 멋져요""","이 키워드를 선택한 인원
121"
1519,메이징에이,중식당,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
112"
1520,메이징에이,중식당,"""매장이 청결해요""","이 키워드를 선택한 인원
112"
1521,메이징에이,중식당,"""매장이 넓어요""","이 키워드를 선택한 인원
96"
