,Attraction,Good_Point,Selected_People
15609,타볼로24,야외 공간이 멋져요,5
15610,타볼로24,코스요리가 알차요,3
15611,타볼로24,음식이 빨리 나와요,3
15612,타볼로24,아이와 가기 좋아요,2
15613,타볼로24,룸이 잘 되어있어요,2
15614,타볼로24,좌석이 편해요,1
15615,뜰과다원,차가 맛있어요,391
15616,뜰과다원,인테리어가 멋져요,183
15617,뜰과다원,친절해요,179
15618,뜰과다원,대화하기 좋아요,174
15619,뜰과다원,건강한 맛이에요,163
15620,뜰과다원,음료가 맛있어요,149
15621,뜰과다원,매장이 청결해요,122
15622,뜰과다원,차분한 분위기에요,121
15623,뜰과다원,디저트가 맛있어요,107
15624,뜰과다원,특별한 메뉴가 있어요,105
15625,뜰과다원,좌석이 편해요,62
15626,뜰과다원,뷰가 좋아요,61
15627,뜰과다원,사진이 잘 나와요,58
15628,뜰과다원,화장실이 깨끗해요,31
15629,뜰과다원,룸이 잘 되어있어요,14
15630,뜰과다원,가성비가 좋아요,7
15631,뜰과다원,집중하기 좋아요,5
15632,뜰과다원,컨셉이 독특해요,1
15633,뜰과다원,음식이 맛있어요,1
15634,뜰과다원,비싼 만큼 가치있어요,1
15635,뜰과다원,매장이 넓어요,1
15636,안동할매청국장,음식이 맛있어요,748
15637,안동할매청국장,가성비가 좋아요,196
15638,안동할매청국장,재료가 신선해요,178
15639,안동할매청국장,친절해요,177
15640,안동할매청국장,양이 많아요,137
15641,안동할매청국장,혼밥하기 좋아요,115
15642,안동할매청국장,특별한 메뉴가 있어요,80
15643,안동할매청국장,매장이 넓어요,63
15644,안동할매청국장,매장이 청결해요,41
15645,안동할매청국장,단체모임 하기 좋아요,30
15646,안동할매청국장,주차하기 편해요,20
15647,안동할매청국장,건강한 맛이에요,15
15648,안동할매청국장,반찬이 잘 나와요,13
15649,안동할매청국장,인테리어가 멋져요,10
15650,안동할매청국장,화장실이 깨끗해요,9
15651,안동할매청국장,뷰가 좋아요,8
15652,안동할매청국장,특별한 날 가기 좋아요,4
15653,안동할매청국장,음식이 빨리 나와요,2
15654,안동할매청국장,현지 맛에 가까워요,1
15655,안동할매청국장,메뉴 구성이 알차요,1
15656,고향풍천장어,음식이 맛있어요,134
15657,고향풍천장어,가성비가 좋아요,38
15658,고향풍천장어,친절해요,35
15659,고향풍천장어,재료가 신선해요,25
15660,고향풍천장어,단체모임 하기 좋아요,23
15661,고향풍천장어,특별한 메뉴가 있어요,18
15662,고향풍천장어,매장이 넓어요,16
15663,고향풍천장어,양이 많아요,15
15664,고향풍천장어,혼밥하기 좋아요,12
15665,고향풍천장어,매장이 청결해요,12
15666,고향풍천장어,인테리어가 멋져요,6
15667,고향풍천장어,주차하기 편해요,5
15668,고향풍천장어,특별한 날 가기 좋아요,5
15669,고향풍천장어,화장실이 깨끗해요,3
15670,고향풍천장어,뷰가 좋아요,2
15671,고향풍천장어,메뉴 구성이 알차요,1
15672,고향풍천장어,반찬이 잘 나와요,1
15673,고향풍천장어,직접 잘 구워줘요,1
15674,린스시,음식이 맛있어요,93
15675,린스시,재료가 신선해요,47
15676,린스시,친절해요,27
15677,린스시,양이 많아요,21
15678,린스시,가성비가 좋아요,21
15679,린스시,혼밥하기 좋아요,17
15680,린스시,단체모임 하기 좋아요,10
15681,린스시,특별한 메뉴가 있어요,9
15682,린스시,매장이 청결해요,6
15683,린스시,인테리어가 멋져요,5
15684,린스시,매장이 넓어요,5
15685,린스시,특별한 날 가기 좋아요,4
15686,린스시,뷰가 좋아요,3
15687,린스시,건강한 맛이에요,2
15688,린스시,차분한 분위기에요,1
15689,린스시,주차하기 편해요,1
15690,린스시,반찬이 잘 나와요,1
15691,린스시,대화하기 좋아요,1
15692,스시조,음식이 맛있어요,18
15693,스시조,친절해요,12
15694,스시조,재료가 신선해요,8
15695,스시조,특별한 날 가기 좋아요,8
15696,스시조,특별한 메뉴가 있어요,7
15697,스시조,매장이 청결해요,5
15698,스시조,인테리어가 멋져요,4
15699,스시조,뷰가 좋아요,3
15700,스시조,주차하기 편해요,2
15701,스시조,가성비가 좋아요,2
15702,스시조,단체모임 하기 좋아요,2
15703,스시조,양이 많아요,1
15704,스시조,메뉴 구성이 알차요,1
15705,스시조,매장이 넓어요,1
15706,스시조,화장실이 깨끗해요,1
15707,역전회관,음식이 맛있어요,855
15708,역전회관,특별한 메뉴가 있어요,259
15709,역전회관,매장이 넓어요,237
15710,역전회관,친절해요,227
15711,역전회관,재료가 신선해요,190
15712,역전회관,단체모임 하기 좋아요,175
15713,역전회관,매장이 청결해요,129
15714,역전회관,양이 많아요,85
15715,역전회관,특별한 날 가기 좋아요,63
15716,역전회관,가성비가 좋아요,59
15717,역전회관,혼밥하기 좋아요,37
15718,역전회관,화장실이 깨끗해요,37
15719,역전회관,인테리어가 멋져요,26
15720,역전회관,메뉴 구성이 알차요,11
15721,역전회관,뷰가 좋아요,11
15722,역전회관,반찬이 잘 나와요,9
15723,역전회관,주차하기 편해요,8
15724,역전회관,음식이 빨리 나와요,7
15725,역전회관,건강한 맛이에요,7
15726,역전회관,비싼 만큼 가치있어요,6
15727,역전회관,술이 다양해요,1
15728,역전회관,차분한 분위기에요,1
15729,역전회관,코스요리가 알차요,1
15730,역전회관,아이와 가기 좋아요,1
15731,역전회관,고기 질이 좋아요,1
15732,역전회관,룸이 잘 되어있어요,1
15733,역전회관,집중하기 좋아요,1
15734,역전회관,대화하기 좋아요,1
15735,마포소문난원조족발,음식이 맛있어요,722
15736,마포소문난원조족발,양이 많아요,357
15737,마포소문난원조족발,가성비가 좋아요,350
15738,마포소문난원조족발,친절해요,256
15739,마포소문난원조족발,고기 질이 좋아요,105
15740,마포소문난원조족발,단체모임 하기 좋아요,104
15741,마포소문난원조족발,매장이 넓어요,91
15742,마포소문난원조족발,재료가 신선해요,86
15743,마포소문난원조족발,특별한 메뉴가 있어요,82
15744,마포소문난원조족발,혼밥하기 좋아요,31
15745,마포소문난원조족발,잡내가 적어요,18
15746,마포소문난원조족발,메뉴 구성이 알차요,13
15747,마포소문난원조족발,매장이 청결해요,12
15748,마포소문난원조족발,음식이 빨리 나와요,9
15749,마포소문난원조족발,인테리어가 멋져요,8
15750,마포소문난원조족발,특별한 날 가기 좋아요,8
15751,마포소문난원조족발,뷰가 좋아요,8
15752,마포소문난원조족발,반찬이 잘 나와요,7
15753,마포소문난원조족발,주차하기 편해요,4
15754,마포소문난원조족발,화장실이 깨끗해요,3
15755,마포소문난원조족발,컨셉이 독특해요,2
15756,마포소문난원조족발,건강한 맛이에요,2
15757,마포소문난원조족발,아늑해요,1
15758,마포소문난원조족발,직접 잘 구워줘요,1
15759,워킹온더클라우드,뷰가 좋아요,2231
15760,워킹온더클라우드,음식이 맛있어요,1894
15761,워킹온더클라우드,친절해요,1794
15762,워킹온더클라우드,특별한 날 가기 좋아요,1661
15763,워킹온더클라우드,주차하기 편해요,664
15764,워킹온더클라우드,인테리어가 멋져요,648
15765,워킹온더클라우드,매장이 청결해요,602
15766,워킹온더클라우드,재료가 신선해요,601
15767,워킹온더클라우드,특별한 메뉴가 있어요,600
15768,워킹온더클라우드,매장이 넓어요,227
15769,워킹온더클라우드,가성비가 좋아요,217
15770,워킹온더클라우드,화장실이 깨끗해요,178
15771,워킹온더클라우드,비싼 만큼 가치있어요,96
15772,워킹온더클라우드,양이 많아요,91
15773,워킹온더클라우드,단체모임 하기 좋아요,85
15774,워킹온더클라우드,대화하기 좋아요,48
15775,워킹온더클라우드,코스요리가 알차요,45
15776,워킹온더클라우드,차분한 분위기에요,35
15777,워킹온더클라우드,메뉴 구성이 알차요,29
15778,워킹온더클라우드,고기 질이 좋아요,28
15779,워킹온더클라우드,사진이 잘 나와요,27
15780,워킹온더클라우드,아늑해요,20
15781,워킹온더클라우드,디저트가 맛있어요,12
15782,워킹온더클라우드,건강한 맛이에요,11
15783,워킹온더클라우드,샐러드바가 잘 되어있어요,8
15784,워킹온더클라우드,좌석이 편해요,6
15785,워킹온더클라우드,혼밥하기 좋아요,6
15786,워킹온더클라우드,야외 공간이 멋져요,6
15787,워킹온더클라우드,룸이 잘 되어있어요,6
15788,워킹온더클라우드,음식이 빨리 나와요,5
15789,워킹온더클라우드,아이와 가기 좋아요,4
15790,워킹온더클라우드,오래 머무르기 좋아요,4
15791,워킹온더클라우드,커피가 맛있어요,2
15792,워킹온더클라우드,포장이 깔끔해요,2
15793,워킹온더클라우드,음료가 맛있어요,1
15794,워킹온더클라우드,반찬이 잘 나와요,1
15795,워킹온더클라우드,집중하기 좋아요,1
15796,니와,음식이 맛있어요,86
15797,니와,특별한 메뉴가 있어요,24
15798,니와,친절해요,22
15799,니와,재료가 신선해요,16
15800,니와,혼밥하기 좋아요,8
15801,니와,인테리어가 멋져요,8
15802,니와,매장이 청결해요,8
15803,니와,가성비가 좋아요,7
15804,니와,특별한 날 가기 좋아요,7
15805,니와,양이 많아요,4
15806,니와,매장이 넓어요,4
15807,니와,단체모임 하기 좋아요,4
15808,니와,대화하기 좋아요,2
15809,니와,차분한 분위기에요,1
15810,니와,메뉴 구성이 알차요,1
15811,니와,뷰가 좋아요,1
15812,제비다방,인테리어가 멋져요,42
15813,제비다방,컨셉이 독특해요,38
15814,제비다방,음료가 맛있어요,18
15815,제비다방,커피가 맛있어요,16
15816,제비다방,대화하기 좋아요,13
15817,제비다방,음식이 맛있어요,12
15818,제비다방,친절해요,9
15819,제비다방,음악이 좋아요,6
15820,제비다방,집중하기 좋아요,6
15821,제비다방,사진이 잘 나와요,5
15822,제비다방,가성비가 좋아요,4
15823,제비다방,좌석이 편해요,3
15824,제비다방,매장이 청결해요,3
15825,제비다방,주차하기 편해요,2
15826,제비다방,차분한 분위기에요,1
15827,제비다방,아늑해요,1
15828,제비다방,디저트가 맛있어요,1
15829,제비다방,혼술하기 좋아요,1
15830,제비다방,특별한 날 가기 좋아요,1
15831,제비다방,화장실이 깨끗해요,1
15843,사랑채,음식이 맛있어요,107
15844,사랑채,술이 다양해요,76
15845,사랑채,친절해요,60
15846,사랑채,인테리어가 멋져요,54
15847,사랑채,대화하기 좋아요,47
15848,사랑채,특별한 메뉴가 있어요,43
15849,사랑채,기본 안주가 좋아요,36
15850,사랑채,매장이 청결해요,23
15851,사랑채,단체모임 하기 좋아요,19
15852,사랑채,화장실이 깨끗해요,14
15853,사랑채,음악이 좋아요,11
15854,사랑채,메뉴 구성이 알차요,8
15855,사랑채,매장이 넓어요,7
15856,사랑채,가성비가 좋아요,5
15857,사랑채,아늑해요,4
15858,사랑채,컨셉이 독특해요,3
15859,사랑채,오래 머무르기 좋아요,3
15860,사랑채,혼술하기 좋아요,2
15861,사랑채,사진이 잘 나와요,2
15862,사랑채,특별한 날 가기 좋아요,2
15863,사랑채,건강한 맛이에요,2
15864,사랑채,혼밥하기 좋아요,1
15865,사랑채,음식이 빨리 나와요,1
15866,사랑채,재료가 신선해요,1
15867,사랑채,양이 많아요,1
15896,루이,음식이 맛있어요,206
15897,루이,재료가 신선해요,110
15898,루이,친절해요,104
15899,루이,특별한 메뉴가 있어요,85
15900,루이,매장이 청결해요,55
15901,루이,특별한 날 가기 좋아요,49
15902,루이,인테리어가 멋져요,32
15903,루이,양이 많아요,25
15904,루이,단체모임 하기 좋아요,25
15905,루이,매장이 넓어요,20
15906,루이,혼밥하기 좋아요,7
15907,루이,가성비가 좋아요,7
15908,루이,화장실이 깨끗해요,5
15909,루이,비싼 만큼 가치있어요,4
15910,루이,뷰가 좋아요,3
15911,루이,아늑해요,2
15912,루이,메뉴 구성이 알차요,2
15913,루이,주차하기 편해요,2
15914,루이,대화하기 좋아요,2
15915,루이,차분한 분위기에요,1
15916,동해도 광화문,음식이 맛있어요,490
15917,동해도 광화문,가성비가 좋아요,297
15918,동해도 광화문,재료가 신선해요,246
15919,동해도 광화문,친절해요,246
15920,동해도 광화문,양이 많아요,187
15921,동해도 광화문,매장이 넓어요,139
15922,동해도 광화문,혼밥하기 좋아요,102
15923,동해도 광화문,매장이 청결해요,98
15924,동해도 광화문,특별한 메뉴가 있어요,97
15925,동해도 광화문,특별한 날 가기 좋아요,62
15926,동해도 광화문,단체모임 하기 좋아요,55
15927,동해도 광화문,인테리어가 멋져요,42
15928,동해도 광화문,화장실이 깨끗해요,24
15929,동해도 광화문,메뉴 구성이 알차요,20
15930,동해도 광화문,주차하기 편해요,19
15931,동해도 광화문,대화하기 좋아요,15
15932,동해도 광화문,아늑해요,11
15933,동해도 광화문,코스요리가 알차요,9
15934,동해도 광화문,차분한 분위기에요,8
15935,동해도 광화문,룸이 잘 되어있어요,8
15936,동해도 광화문,음식이 빨리 나와요,7
15937,동해도 광화문,뷰가 좋아요,7
15938,동해도 광화문,건강한 맛이에요,5
15939,동해도 광화문,아이와 가기 좋아요,3
15940,동해도 광화문,비싼 만큼 가치있어요,3
15941,동해도 광화문,술이 다양해요,2
15942,동해도 광화문,반찬이 잘 나와요,2
15943,동해도 광화문,좌석이 편해요,1
15944,동해도 광화문,혼술하기 좋아요,1
15945,동해도 광화문,잡내가 적어요,1
15946,동해도 광화문,현지 맛에 가까워요,1
15947,동해도 광화문,반려동물과 가기 좋아요,1
15948,동해도 광화문,기본 안주가 좋아요,1
15949,동해도 광화문,오래 머무르기 좋아요,1
15950,희락갈치,음식이 맛있어요,1953
15951,희락갈치,가성비가 좋아요,590
15952,희락갈치,친절해요,583
15953,희락갈치,양이 많아요,453
15954,희락갈치,재료가 신선해요,426
15955,희락갈치,특별한 메뉴가 있어요,360
15956,희락갈치,혼밥하기 좋아요,222
15957,희락갈치,매장이 청결해요,88
15958,희락갈치,매장이 넓어요,74
15959,희락갈치,특별한 날 가기 좋아요,41
15960,희락갈치,단체모임 하기 좋아요,26
15961,희락갈치,인테리어가 멋져요,23
15962,희락갈치,화장실이 깨끗해요,20
15963,희락갈치,음식이 빨리 나와요,17
15964,희락갈치,메뉴 구성이 알차요,17
15965,희락갈치,주차하기 편해요,13
15966,희락갈치,뷰가 좋아요,12
