video_title,video_view_count,author,comment_date,comment,reply_author,reply_date,reply_comment
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ww1mf8eu2c,2024-05-11T05:51:58Z,아직도 일본이 동맹국으로 보이나???,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@GIRLA84,2024-05-11T05:02:35Z,참 언론들 자세히는 알아보고 기사쓰는건가,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@zeroship8718,2024-05-11T08:58:52Z,일본과는 친해 질래야 친해질수가 없다.<br>역사가 말해주는데 자꾸 그걸 인식못하나?<br>약탈의 역사~~,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-xl5bp9tm6v,2024-05-11T02:59:11Z,아...하....  바다건너  나라는  신경 끝어요  항상  똑 !   같아요.  가까운 섬나라  그리고 KF - 21 장난치는 섬나라....빨리  해수면이나 높아져라 두나라  지금 해수면 때문에 끙끙 거리고 있어요.  신기하게 우리나라는 큰 이상없습니다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@checkychoi1391,2024-05-11T06:52:43Z,1호 영업사원이 하는 일이 우리나라 기업 해외에 파는게 영업이냐?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-vq8tj6be3o,2024-05-11T02:02:18Z,생각해보면 라인 한주만 더 뺏어올수 있다면.<br>일본이 한국 식민지화가되는거네?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-us1qt9ic1v,2024-05-11T07:38:10Z,르노그룹회장 곤이 여행용가방에 들어가서 가까스로탈출하고 경고했었지. 즉시 일본에서 탈출하라고~<br>네이버도 똑같이 당했다~,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@aakhs400,2024-05-11T03:21:40Z,저동네 말장난하는거 하루이틀도 아니고<br>그걸 그대로 믿는다는 정부 하는 짓 볼때부터 <br>아 이건 망했다 싶었지,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-wq7up9oe7s,2024-05-11T20:47:40Z,NO JAPAN~ NO LIPPONG~,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@song291280,2024-05-11T06:02:09Z,하닝ㄹ관계에 악화시킨다는걸 알아야 할텐데.....<br>일본 정치권의 희생양이 되였구나...<br>과도한 행정지도 안타깝다...<br>학시?? &#39;라인&#39;이라는 &#39;상표&#39;는 어느쪽에 있나요..???<br>상표&quot;일본 라인&quot;쪽에있나요.??<br>아니면 &quot;일본 서버 만 빼고&quot;분리 운영하는건 아떤가요.??,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@dl5674129,2024-05-11T07:51:26Z,차라리 카톡을 가져가라ㅜ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@busanfxx2348,2024-05-11T04:15:05Z,싫으면 라인 안 쓰면 되잖아… 왜 뺏어 쳐 먹을려는 거냐?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-lz5sj6fu6x,2024-05-11T06:44:52Z,"반대급부로, 소프트뱅크의 쿠팡의 지분을 무상으로 넘겨받으면됨.",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-be4zc4ed8u,2024-05-12T06:27:43Z,조상님들이 일본사람한테는 땅도 팔지 말라거늘..,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@jameslee4818,2024-05-11T05:54:28Z,굥이 똭~ 커버 해주고 있으니 막 밀어붙이는...이때다 싶어서 많은 것들을 가져 가려 하는 군!!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@BondiBeache,2024-05-11T03:01:05Z,기시다랑 술마신다고 양국관계가 좋아진게 아니구요.<br><br>우리가 유니클로 한국개인정보 일본에 넘기는거 아무렇지도 않게 생각할때<br>일본은 한국에 넘어가는걸 마치 중국에 넘어가는것처럼 바라보고 있다는거.<br><br>우리는 일본자위대 한국으로 들어와서 훈련하는걸 자연스러워할때<br>일본은 한국산 F50 고등교육기 안쓰려고 몸을 베베 꼬고 있다는걸  매우 당연한것처럼 받아들이고 있다는거.<br><br>일본은 한국을 적으로 보는데 한국만 친구하자고 우기고 있는게 <br>윤석열 정권의 착각이자 외교 참패라는걸 보여줍니다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@p790323,2024-05-11T07:57:00Z,대한민국 기업은 손정의랑 되도록이면 엮이지 마라 저색히는 뼛속까지 일본인이다!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ko2ff6vp1z,2024-05-11T02:38:53Z,ㅋㅋㅋㅋㅋ 국민 모두가 알고있는 일본인 본성을 대통령만 몰랐다? 그런 감떨어지는 인간이 왜 대통령이 된거임?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@insengmaitnayo,2024-05-11T13:05:07Z,일본은 서로서로 좋게 지낼생각이 없는듯,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-nw1fy6zi6j,2024-05-11T11:11:52Z,쿠팡도 주식다 넘기고 소프트뱅크 펀드 떠나라고 해라.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-tq5qf3rb3v,2024-05-11T04:20:16Z,네이버 라인 뺏기지 말아라,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@junghwanryu1188,2024-05-11T03:09:48Z,"이런걸 대처하기엔 울나라가 예전에비해 감이 다 죽거나 머리가 나빠진듯. 마치 악성민원인의 궤변들을 전부 논리로 받아들이고 거기에 장단을 맞춰주다가 다망치게 되는것처럼, 말같지도않은 말들을 다 곧이곧대로 듣고 거기에 대응할려고하는 수동적자세를 취하니 아무것고 못하는거임",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-xr7ce2jd2i,2024-05-11T02:20:08Z,"일본에 팔려면 차라리<br>중국,미국에 팔아 버려.",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-cv6yc3md2b,2024-05-12T12:05:31Z,그럼 직접 개발해서 플랫폼 만들라고해~,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@entropyzero1410,2024-05-11T03:15:42Z,카카오도 정보파는거아냐<br>난 매주마다 태극기 집회나가는데. 중국이 다들여다 보고있나보네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@monrang,2024-05-11T03:00:40Z,이세상엔 의외로 몰상식한 사람이 많다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@JACK-vc5ol,2024-05-11T05:24:33Z,윤이. 가져다. 바치네. ㅎㅎㅎ 다음은. 뭐지.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-rq2bn3gb5k,2024-05-11T02:50:22Z,그러길래 일본하고  역이면 뒤통수지,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@bigchoi6518,2024-05-11T03:43:51Z,지금정부 ㅠㅠ 여야 제발 국익위해 한마음으로 항의 하자!!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-sz8dz3em3z,2024-05-11T11:18:26Z,우리나라가 기술이 발전하면서 앞으로 일본과의 사업은 조심해야 한다 <br>앞으로는 일본뿐만이 아닐 거다 미국 등도 이럴 수 있다 <br>이 번 사태를 통해서 정부와 기업들 모두 배울 건 배우고 대비하자,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@mnbv7365,2024-05-11T08:36:02Z,한일 동맹 강조하지 않았냐. 그런 외교가 제대로 됐으면 이런일은 없었어야지. 외교 실패의 증거.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-en7bb5ic6c,2024-05-11T02:43:20Z,일본 가서 뒷돈이라도 받았냐? 대놓고 강도질하는데 그냥 가져가세요~ 하고 모른척하고있네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-in3cb9pb1s,2024-05-11T02:00:31Z,노력...그게 뭡니까?..<br>속을줄 알면서도 또한번 믿어보는 미련탱이라고 생각하세요?<br>우리정부도 똑같이 대응하면 되겠네요!<br>신속하게!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@999-xz8lm,2024-05-12T12:56:52Z,저 일본인들 표정봐라  속으론 꽁으로 한국기업빼먹을 생각에 좋아죽으면서 비장한척 연기하는거 소름,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-er2gb1bu2m,2024-05-11T03:24:06Z,정부애 분노한다. 꼭두각시 노릇만 하다가 뺏겨도 말 한마디 못하냐.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@xinplus1474,2024-05-12T18:02:51Z,윤정부가 친일이니 이런일이 아무렇지 않게  일어나네 정부는 방어도 안하고,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-mz5hu1kv6e,2024-05-11T02:28:52Z,국수적 사고도 문제지만 배알없이  일본여행과 문화에   <br>우호적인것도 문제다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@questforreality3774,2024-05-11T07:40:13Z,"미국에서 소니가 엔터테인먼트 , 한국에서 다이소가 합작.  같은 민주주의 국가에서 몰아낼 수 있나?",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@Lunva035,2024-05-11T12:18:00Z,나중엔 LG 삼성도 가져갈듯ㅋㅋ,,,
,,@user-be6nj7mp7z,2024-05-12T07:08:50Z,,@user-be6nj7mp7z,2024-05-12T07:08:50Z,중국에 공장 매각하고 망해가는 곳을 일본이 왜? 자원봉사하려?
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-jn8mm3vi9m,2024-05-11T05:38:01Z,아주 오랜시간 팔만대장경 달라고 떼써왔던 나라다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-pz4js8bl5o,2024-05-11T02:08:16Z,친일세력은 날이갈수록 고위층에서 재산을 불리는데 독립운동가와 이나라의 후손들의 가난은 되물림되어 고통받는다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@leelee9324,2024-05-11T07:09:25Z,제명아 천황한테 전화 좀 해바 !!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ej3kc5ez5w,2024-05-11T07:28:06Z,정부에서 도움이 없을시 정부가 국민을위해 있는건지 일본정부를 위해있는건지 판가름하는 잣대가 되겠네요,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ji9zb3uc6w,2024-05-11T04:11:56Z,도리도리는 어딜가나 우습게 아네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ix6il7xz7e,2024-05-12T10:24:40Z,그동안 가스라이팅 당했네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@anon-zq2jc,2024-05-11T07:04:11Z,아 좋으니까 삼키려고 하겠지 하나마나한 얘기를 하고 계시네.<br>그게 중요한게 아니라 왜 한-일간 외교 관계가 좋다고 평가 되는 시점에서도 일본 정부가 왜 저걸 뺏을수 있다고 생각했는지가 중요한거지.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@bageulplanet2795,2024-05-11T05:10:05Z,일본 상품 여행 불매하자. 저런 놈들에게 왜 우리가 돈을 써야하나요.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@buytime6604,2024-05-11T05:04:23Z,라인에 온갖 쓰레기 바이러스 해킹툴 심어서 파괴 시켜버리고 나와라,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@skyshining7208,2024-05-11T05:06:04Z,지분 옮기기 전부터 지들 맘대로네 ㅋㅋ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ip2cr6jw2t,2024-05-11T15:01:21Z,일본 뿐아니라  대만 동남아  2억명 이상의 라인유저도 통째로 먹겠다는거지.. 강도들이다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-gs3qd4mu3k,2024-05-11T20:55:58Z,쿠팡 소프트뱅크 꺼 잖냐.   쿠팡 뺏어서 네이버 줘라. 그럼 되겠내.  라인보다 쿠팡이 훨씬 비싸다 남는 장사네.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-mx4dr7lt8l,2024-05-12T13:04:24Z,팔지마세요,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@clock7008,2024-05-11T14:36:56Z,일본 해수면 아래로 갈아 앉는 날이 오길 바랍니다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@worshiphisshadow9392,2024-05-11T03:47:02Z,입만 열면 애국애국하지만 애국심 1도 없는 우리 왜국보수 왜국우파 어르신들아 그저 존경하고 경배합니다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-rt1xt6qm8u,2024-05-11T01:53:21Z,윤석열 정권 진짜 대실망  일본한테 끌려다니냐🤬😤,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-kt8xj6ty3o,2024-05-11T11:21:41Z,쪽팔린 행동을 모르는 일본인들,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@NellKune,2024-05-11T05:10:37Z,평소의 일본다운 행동인데 뭘 놀라는거임???<br>일본한테 뒤통수맞는게 한두번임?<br>동일본 대지진때 모금해서 돈 줘도 다른나라 다 거론하면서 한국만 쏙빼놓고 감사하다고하는 나라인데???? 정신들 좀 차리자 언제까지 바보처럼 뒤통수맞을려고?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-cj7st3ew3h,2024-05-11T05:13:20Z,일본에 기업주지말고 그냥 철수하는게 좋치않을까요,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-sc6nf6ew1n,2024-05-11T02:59:13Z,이정도면 정보유출도 자기들끼리 보안 빼와서 해버린건 아닌지 싶네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-cn5ux1jr5l,2024-05-11T03:42:57Z,아직도 반일감정으로 정치하는거에 속는 국민들이 많네 한국은 아직멀었다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-jl3nm7cd5b,2024-05-11T07:23:32Z,이런 강제적인 지분 매각 압박은 우리의 정부 정치인 국민은 강력하게 대응해야합니다. 처음부터 라인에 일본 지분 참여시킨것이 잘못이지만..강력한 대처가 필요합디다. 라인은 일본뿐 아니라 동남아 국가 2억명이 사용하는 네이버의 해외 사업의 핵심이죠. 일본 시장을 잃더라도 지켜야합니다. 일본에게 지들이 라인 말고 다른 거 사용해야지...,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-gr6cy3so7q,2024-05-13T01:50:08Z,나이 많은 관료들은 다 친일파냐 강력 반발하는 이가 없네...,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@yams507,2024-05-11T02:07:17Z,이게 일본이다 !!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@tovahfbejso-1936,2024-05-11T05:11:30Z,안쓰면 되자나!!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-xk7lu1ej3d,2024-05-11T02:52:55Z,자국민 개인정보 문제로 저러는건 핑계일 뿐이다.,,,
