,Attraction,Category,type,Category_Map,Category_Map_v2,Good_Point,Selected_People,Participants
288,대림창고,음식,cafe,음식의 속성,음식의 맛과 질,디저트가 맛있어요,650.0,"2,176"
289,대림창고,음식,cafe,시설 및 분위기,시설 및 환경,매장이 넓어요,538.0,"2,176"
290,대림창고,음식,cafe,시설 및 분위기,시설 및 환경,사진이 잘 나와요,398.0,"2,176"
291,대림창고,음식,cafe,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,267.0,"2,176"
292,대림창고,음식,cafe,음식의 속성,음식의 맛과 질,음료가 맛있어요,198.0,"2,176"
293,대림창고,음식,cafe,시설 및 분위기,분위기,대화하기 좋아요,196.0,"2,176"
294,대림창고,음식,cafe,음식의 속성,음식의 맛과 질,빵이 맛있어요,192.0,"2,176"
295,대림창고,음식,cafe,시설 및 분위기,청결도와 위생,매장이 청결해요,191.0,"2,176"
296,대림창고,음식,cafe,서비스,서비스,친절해요,175.0,"2,176"
297,대림창고,음식,cafe,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,128.0,"2,176"
298,대림창고,음식,cafe,시설 및 분위기,시설 및 환경,뷰가 좋아요,125.0,"2,176"
299,대림창고,음식,cafe,시설 및 분위기,분위기,음악이 좋아요,102.0,"2,176"
300,대림창고,음식,cafe,시설 및 분위기,시설 및 환경,좌석이 편해요,97.0,"2,176"
301,대림창고,음식,cafe,가격 및 가치,가격과 가치,메뉴 구성이 알차요,58.0,"2,176"
302,대림창고,음식,cafe,시설 및 분위기,분위기,집중하기 좋아요,26.0,"2,176"
303,대림창고,음식,cafe,가격 및 가치,가격과 가치,가성비가 좋아요,23.0,"2,176"
304,대림창고,음식,cafe,시설 및 분위기,분위기,컨셉이 독특해요,17.0,"2,176"
305,대림창고,음식,cafe,시설 및 분위기,분위기,오래 머무르기 좋아요,11.0,"2,176"
306,대림창고,음식,cafe,시설 및 분위기,분위기,아늑해요,7.0,"2,176"
307,대림창고,음식,cafe,시설 및 분위기,시설 및 환경,주차하기 편해요,7.0,"2,176"
308,대림창고,음식,cafe,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,7.0,"2,176"
309,대림창고,음식,cafe,시설 및 분위기,분위기,차분한 분위기에요,6.0,"2,176"
310,대림창고,음식,cafe,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,5.0,"2,176"
311,대림창고,음식,cafe,음식의 속성,음식의 다양성,종류가 다양해요,4.0,"2,176"
312,대림창고,음식,cafe,시설 및 분위기,분위기,특별한 날 가기 좋아요,3.0,"2,176"
313,대림창고,음식,cafe,음식의 속성,음식의 맛과 질,건강한 맛이에요,3.0,"2,176"
314,대림창고,음식,cafe,음식의 속성,음식의 맛과 질,음식이 맛있어요,1.0,"2,176"
315,대림창고,음식,cafe,음식의 속성,음식의 맛과 질,재료가 신선해요,1.0,"2,176"
316,대림창고,음식,cafe,시설 및 분위기,시설 및 환경,야외 공간이 멋져요,1.0,"2,176"
317,대림창고,음식,cafe,시설 및 분위기,시설 및 환경,룸이 잘 되어있어요,1.0,"2,176"
318,컨퍼런스하우스달개비 정동점,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,53.0,91
319,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,32.0,91
320,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,분위기,차분한 분위기에요,22.0,91
321,컨퍼런스하우스달개비 정동점,음식,korean,서비스,서비스,친절해요,20.0,91
322,컨퍼런스하우스달개비 정동점,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,16.0,91
323,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,16.0,91
324,컨퍼런스하우스달개비 정동점,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,14.0,91
325,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,13.0,91
326,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,13.0,91
327,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,12.0,91
328,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,5.0,91
329,컨퍼런스하우스달개비 정동점,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,3.0,91
330,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,3.0,91
331,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,3.0,91
332,컨퍼런스하우스달개비 정동점,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,2.0,91
333,컨퍼런스하우스달개비 정동점,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,1.0,91
334,컨퍼런스하우스달개비 정동점,음식,korean,시설 및 분위기,시설 및 환경,룸이 잘 되어있어요,1.0,91
335,컨퍼런스하우스달개비 정동점,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,1.0,91
336,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,시설 및 환경,인테리어가 멋져요,384.0,615
337,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,시설 및 환경,사진이 잘 나와요,240.0,615
338,겟댓샷(Get That Shot),음식,cafe,음식의 속성,음식의 맛과 질,커피가 맛있어요,231.0,615
339,겟댓샷(Get That Shot),음식,cafe,음식의 속성,음식의 맛과 질,디저트가 맛있어요,181.0,615
340,겟댓샷(Get That Shot),음식,cafe,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,158.0,615
341,겟댓샷(Get That Shot),음식,cafe,음식의 속성,음식의 맛과 질,음료가 맛있어요,154.0,615
342,겟댓샷(Get That Shot),음식,cafe,서비스,서비스,친절해요,113.0,615
343,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,청결도와 위생,매장이 청결해요,81.0,615
344,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,분위기,대화하기 좋아요,72.0,615
345,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,시설 및 환경,좌석이 편해요,56.0,615
346,겟댓샷(Get That Shot),음식,cafe,가격 및 가치,가격과 가치,가성비가 좋아요,41.0,615
347,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,30.0,615
348,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,시설 및 환경,뷰가 좋아요,29.0,615
349,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,시설 및 환경,주차하기 편해요,16.0,615
350,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,시설 및 환경,매장이 넓어요,15.0,615
351,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,분위기,집중하기 좋아요,12.0,615
352,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,분위기,컨셉이 독특해요,9.0,615
353,겟댓샷(Get That Shot),음식,cafe,음식의 속성,음식의 맛과 질,빵이 맛있어요,7.0,615
354,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,분위기,아늑해요,2.0,615
355,겟댓샷(Get That Shot),음식,cafe,서비스,서비스,음식이 빨리 나와요,2.0,615
356,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,특별한 목적,아이와 가기 좋아요,1.0,615
357,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,시설 및 환경,룸이 잘 되어있어요,1.0,615
358,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,분위기,특별한 날 가기 좋아요,1.0,615
359,겟댓샷(Get That Shot),음식,cafe,시설 및 분위기,분위기,오래 머무르기 좋아요,1.0,615
360,더 스팟 패뷸러스,음식,cafe,음식의 속성,음식의 맛과 질,디저트가 맛있어요,1328.0,"2,165"
361,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,시설 및 환경,인테리어가 멋져요,1028.0,"2,165"
362,더 스팟 패뷸러스,음식,cafe,음식의 속성,음식의 맛과 질,커피가 맛있어요,963.0,"2,165"
363,더 스팟 패뷸러스,음식,cafe,음식의 속성,음식의 맛과 질,음료가 맛있어요,420.0,"2,165"
364,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,시설 및 환경,사진이 잘 나와요,404.0,"2,165"
365,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,시설 및 환경,뷰가 좋아요,357.0,"2,165"
366,더 스팟 패뷸러스,음식,cafe,서비스,서비스,친절해요,343.0,"2,165"
367,더 스팟 패뷸러스,음식,cafe,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,315.0,"2,165"
368,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,분위기,대화하기 좋아요,192.0,"2,165"
369,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,청결도와 위생,매장이 청결해요,137.0,"2,165"
370,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,시설 및 환경,좌석이 편해요,47.0,"2,165"
371,더 스팟 패뷸러스,음식,cafe,가격 및 가치,가격과 가치,가성비가 좋아요,45.0,"2,165"
372,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,분위기,집중하기 좋아요,25.0,"2,165"
373,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,시설 및 환경,매장이 넓어요,24.0,"2,165"
374,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,12.0,"2,165"
375,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,분위기,컨셉이 독특해요,8.0,"2,165"
376,더 스팟 패뷸러스,음식,cafe,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,6.0,"2,165"
377,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,분위기,음악이 좋아요,5.0,"2,165"
378,더 스팟 패뷸러스,음식,cafe,음식의 속성,음식의 맛과 질,빵이 맛있어요,4.0,"2,165"
379,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,분위기,아늑해요,4.0,"2,165"
380,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,분위기,차분한 분위기에요,3.0,"2,165"
381,더 스팟 패뷸러스,음식,cafe,서비스,서비스,음식이 빨리 나와요,3.0,"2,165"
382,더 스팟 패뷸러스,음식,cafe,음식의 속성,음식의 맛과 질,음식이 맛있어요,3.0,"2,165"
383,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,시설 및 환경,주차하기 편해요,3.0,"2,165"
384,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,분위기,특별한 날 가기 좋아요,2.0,"2,165"
385,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,분위기,혼밥하기 좋아요,1.0,"2,165"
386,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,특별한 목적,선물하기 좋아요,1.0,"2,165"
387,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,시설 및 환경,야외 공간이 멋져요,1.0,"2,165"
388,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,분위기,오래 머무르기 좋아요,1.0,"2,165"
389,더 스팟 패뷸러스,음식,cafe,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,1.0,"2,165"
390,더 스팟 패뷸러스,음식,cafe,음식의 속성,음식의 다양성,종류가 다양해요,1.0,"2,165"
391,진고개,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,366.0,420
392,진고개,음식,korean,서비스,서비스,친절해요,138.0,420
393,진고개,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,108.0,420
394,진고개,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,69.0,420
395,진고개,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,66.0,420
396,진고개,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,64.0,420
397,진고개,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,62.0,420
398,진고개,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,29.0,420
399,진고개,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,22.0,420
400,진고개,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,17.0,420
401,진고개,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,9.0,420
402,진고개,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,8.0,420
403,진고개,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,8.0,420
404,진고개,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,4.0,420
405,진고개,음식,korean,가격 및 가치,가격과 가치,메뉴 구성이 알차요,3.0,420
406,진고개,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,3.0,420
407,진고개,음식,korean,서비스,서비스,음식이 빨리 나와요,2.0,420
408,진고개,음식,korean,시설 및 분위기,분위기,대화하기 좋아요,2.0,420
409,진고개,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,2.0,420
410,진고개,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,2.0,420
411,진고개,음식,korean,시설 및 분위기,분위기,컨셉이 독특해요,1.0,420
412,우래옥,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,4107.0,"4,566"
413,우래옥,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,1452.0,"4,566"
414,우래옥,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,1310.0,"4,566"
415,우래옥,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,939.0,"4,566"
416,우래옥,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,827.0,"4,566"
417,우래옥,음식,korean,서비스,서비스,친절해요,813.0,"4,566"
418,우래옥,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,607.0,"4,566"
419,우래옥,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,468.0,"4,566"
420,우래옥,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,283.0,"4,566"
421,우래옥,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,272.0,"4,566"
422,우래옥,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,236.0,"4,566"
423,우래옥,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,219.0,"4,566"
424,우래옥,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,207.0,"4,566"
425,우래옥,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,114.0,"4,566"
426,우래옥,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,82.0,"4,566"
427,우래옥,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,54.0,"4,566"
428,우래옥,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,29.0,"4,566"
429,우래옥,음식,korean,서비스,서비스,음식이 빨리 나와요,21.0,"4,566"
430,우래옥,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,12.0,"4,566"
431,우래옥,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,11.0,"4,566"
432,우래옥,음식,korean,음식의 속성,음식의 맛과 질,현지 맛에 가까워요,6.0,"4,566"
433,우래옥,음식,korean,서비스,서비스,직접 잘 구워줘요,6.0,"4,566"
